mutation_step,id_1,parent_1,phi_1,r1_1,r2_1,p1_1,p2_1,r1r2_1,r1p1_1,r2r1_1,r2p2_1,id_2,parent_2,phi_2,r1_2,r2_2,p1_2,p2_2,r1r2_2,r1p1_2,r2r1_2,r2p2_2,id_3,parent_3,phi_3,r1_3,r2_3,p1_3,p2_3,r1r2_3,r1p1_3,r2r1_3,r2p2_3,id_4,parent_4,phi_4,r1_4,r2_4,p1_4,p2_4,r1r2_4,r1p1_4,r2r1_4,r2p2_4
482,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
483,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
484,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
485,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
486,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
487,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
488,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
489,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
490,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
491,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
492,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
493,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
494,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
495,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
496,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
497,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
498,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
499,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
500,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
501,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
502,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
503,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
504,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
505,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
506,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
507,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
508,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
509,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
510,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
511,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
512,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
513,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
514,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
515,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
516,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
517,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
518,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
519,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
520,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
521,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
522,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
523,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
524,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
525,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
526,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
527,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
528,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
529,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
530,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
531,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
532,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
533,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
534,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
535,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
536,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
537,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
538,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
539,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
540,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
541,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
542,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
543,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
544,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
545,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
546,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
547,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
548,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
549,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
550,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
551,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
552,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
553,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
554,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
555,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
556,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
557,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
558,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
559,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
560,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
561,9,2,0.000,0.957,0.988,1.000,0.988,0.017,0.026,0.012,0.000,21,9,0.000,0.961,0.959,1.000,0.986,0.019,0.020,0.025,0.016,26.000,9.000,0.000,0.977,0.991,1.000,0.994,0.010,0.013,0.004,0.005,29.000,16.000,0.000,0.947,0.956,1.000,0.991,0.006,0.047,0.037,0.007
