mutation_step,id_1,parent_1,phi_1,r1_1,r2_1,p1_1,p2_1,r1r2_1,r1p1_1,r2r1_1,r2p2_1,id_2,parent_2,phi_2,r1_2,r2_2,p1_2,p2_2,r1r2_2,r1p1_2,r2r1_2,r2p2_2,id_3,parent_3,phi_3,r1_3,r2_3,p1_3,p2_3,r1r2_3,r1p1_3,r2r1_3,r2p2_3,id_4,parent_4,phi_4,r1_4,r2_4,p1_4,p2_4,r1r2_4,r1p1_4,r2r1_4,r2p2_4
224,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
225,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
226,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
227,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
228,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
229,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
230,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
231,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
232,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
233,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,73.000,67.000,0.000,0.963,1.000,0.965,1.000,0.037,0.000,0.000,0.000
234,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
235,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
236,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
237,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
238,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
239,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
240,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
241,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
242,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
243,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
244,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
245,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
246,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
247,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
248,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
249,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
250,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
251,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
252,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
253,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
254,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
255,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
256,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
257,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
258,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
259,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
260,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
261,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
262,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
263,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
264,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
265,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
266,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,58,28,0.000,0.971,1.000,0.974,0.995,0.008,0.021,0.000,0.000,63.000,37.000,0.000,0.975,1.000,0.966,0.998,0.020,0.004,0.000,0.000,74.000,28.000,0.000,0.993,1.000,0.980,0.981,0.006,0.001,0.000,0.000
267,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,89,37,0.000,0.987,1.000,0.985,0.992,0.009,0.004,0.000,0.000,109.000,103.000,0.000,0.998,1.000,0.972,0.996,0.002,0.000,0.000,0.000,129.000,112.000,0.000,1.000,1.000,0.961,0.961,0.000,0.000,0.000,0.000
268,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,109,103,0.000,0.998,1.000,0.972,0.996,0.002,0.000,0.000,0.000,215.000,192.000,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,
269,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,109,103,0.000,0.998,1.000,0.972,0.996,0.002,0.000,0.000,0.000,215.000,192.000,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,
270,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,109,103,0.000,0.998,1.000,0.972,0.996,0.002,0.000,0.000,0.000,215.000,192.000,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,
271,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,109,103,0.000,0.998,1.000,0.972,0.996,0.002,0.000,0.000,0.000,215.000,192.000,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,
272,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,109,103,0.000,0.998,1.000,0.972,0.996,0.002,0.000,0.000,0.000,215.000,192.000,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,
273,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
274,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
275,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
276,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
277,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
278,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
279,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
280,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
281,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
282,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
283,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
284,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
285,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
286,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
287,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
288,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
289,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,290.000,37.000,0.000,0.987,1.000,0.965,0.997,0.013,0.000,0.000,0.000,,,,,,,,,,,
290,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,290.000,37.000,0.000,0.987,1.000,0.965,0.997,0.013,0.000,0.000,0.000,,,,,,,,,,,
291,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,290.000,37.000,0.000,0.987,1.000,0.965,0.997,0.013,0.000,0.000,0.000,,,,,,,,,,,
292,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
293,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,,,,,,,,,,,,,,,,,,,,,,
294,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,,,,,,,,,,,
295,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
296,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
297,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
298,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
299,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
300,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
301,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
302,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
303,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
304,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
305,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
306,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
307,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
308,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
309,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
310,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
311,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
312,37,35,0.000,0.990,1.000,0.973,1.000,0.007,0.003,0.000,0.000,215,192,0.000,0.982,0.999,0.990,0.993,0.010,0.008,0.000,0.001,295.000,215.000,0.000,0.973,0.995,0.996,0.995,0.009,0.018,0.001,0.004,296.000,295.000,0.000,0.988,0.993,1.000,1.000,0.002,0.010,0.007,0.000
